Name,Lon,Lat,Glon,Glat,Gidx,Gjdx,Dist(km),VZA
ARM_Cordoba,-64.72837,-32.12641,-64.72304825176478,-32.11701253960204,3177,4341,1.1589167730260292,38.52
NEON_YELL,-110.53914,44.95348,-110.55541058886787,44.966960599510685,1502,640,1.9712461198009223,63.19
VirginiaTech,-80.424681,37.230775,-80.43384956844511,37.229054221382,2481,871,0.8339855191297563,43.879997
Montevideo_FING,-56.166767,-34.918167,-56.17490707374397,-34.91035555233394,3518,4448,1.1425163867388946,44.68
Alkali_Lake,-117.382,37.8588,-117.37334314863232,37.861301331119236,1145,909,0.8092794090243565,62.69
Railroad_NSPO,-115.692,38.504722,-115.68549613160528,38.50777411163467,1207,880,0.6598909904989492,61.68
Grizzly_Bay,-122.056208,38.108167,-122.03810599594638,38.10864990242013,1030,913,1.5847106496877896,66.24
Merida_MEDA,-89.6452,20.9839,-89.65188215967545,20.972942577753045,1974,1600,1.4020844917313582,30.0
Campus_USACH,-70.681567,-33.4499,-70.68194063005869,-33.44200487303009,2905,4400,0.8785822361394368,38.71
Casablanca_Platform,1.358,40.717,1.3212730342558994,40.65726468468959,4742,918,7.328660184227447,90.0
MAXAR_FUTON,-104.885,40.03556,-104.89976572885251,40.04376954071209,1572,797,1.55351388682221,56.14
Cliff_Creek_1,-114.843318,45.108708,-114.85022089270062,45.12027693745423,1390,646,1.395795593754353,65.75
Cliff_Creek_2,-114.843248,45.115091,-114.85022089270062,45.12027693745423,1390,646,0.7949052804343557,65.75
Cliff_Creek_3,-114.836824,45.115417,-114.85022089270062,45.12027693745423,1390,646,1.1819566122207041,65.75
Cliff_Creek_4,-114.83938,45.123432,-114.85022089270062,45.12027693745423,1390,646,0.9200797310271088,65.75
Cliff_Creek_5,-114.846827,45.129928,-114.85022089270062,45.12027693745423,1390,646,1.1056886697032402,65.75
Cliff_Creek_6,-114.845318,45.144171,-114.84095544728942,45.15029549594216,1391,645,0.762123225692375,65.75
Railroad_Valley2,-115.691,38.497,-115.68549613160528,38.50777411163467,1207,880,1.2902143735539682,61.68
Dakar_Belair,-17.4256,14.7017,-17.43034732444049,14.698009282225964,5089,1973,0.6550814112526958,67.01
NIST_bld226,-77.218056,39.137417,-77.2192716502634,39.1501548553438,2620,797,1.4202594103016501,45.75
Missoula_Health_Dpt,-113.995597,46.875753,-113.97470568450409,46.87167620011269,1457,588,1.6514640257548927,66.659996
Missoula_Pt_Six,-113.986306,47.041333,-113.97973507778637,47.033255512986614,1461,583,1.0269760974307867,66.76
Missoula_Waterworks,-113.987222,46.880881,-113.97470568450409,46.87167620011269,1457,588,1.3973931585643848,66.659996
Missoula_Midslope,-114.025889,46.999861,-114.03030810088352,47.00521543685281,1459,584,0.6832133300391047,66.53
Meridian_DEQ,-116.347989,43.600697,-116.35012402939464,43.61158895576993,1313,700,1.2232691534712992,65.52
Cascade_Airport,-116.016825,44.495286,-116.00884183736696,44.483039376654574,1344,670,1.5018043227483608,65.93
McCall_Dragon_1,-116.1962,44.764,-116.182121854955,44.770974900357324,1347,661,1.3552586324203022,66.36
McCall_Dragon_3,-116.2894,45.0385,-116.28326300515359,45.02416288804132,1351,653,1.665563178377573,66.659996
McCall_Dragon_4,-115.9146,45.2767,-115.89987969217762,45.26898036977462,1367,644,1.4365445519446098,66.45
McCall_Dragon_5,-115.6834,45.2674,-115.67494307674852,45.281030985708284,1373,643,1.6538587101458446,66.39
McCall_Dragon_6,-116.0255,45.4056,-116.03931165920508,45.40437957129711,1367,640,1.0867680015517849,66.67
McCall_Dragon_7,-116.3295,45.4105,-116.31053354724011,45.39632221315085,1360,641,2.1628488120545577,66.82
McCall_AB_Standard,-116.115561,44.870242,-116.11146525709042,44.856671809542576,1351,658,1.543077926321802,66.439995
McCall_AB_Polar,-116.115561,44.870242,-116.11146525709042,44.856671809542576,1351,658,1.543077926321802,66.439995
Ibirapuera,-46.650924,-23.589183,-46.6407182162484,-23.583790431439223,4046,3933,1.2005008144173064,41.66
McCall_Dragon_8,-115.845115,45.268874,-115.85655460169302,45.26534948558741,1368,644,0.9772785806154225,66.31
McCall_Dragon_9,-115.849037,45.272417,-115.85655460169302,45.26534948558741,1368,644,0.9816800208606995,66.31
Pico_Del_Este,-65.75,18.266667,-65.75536318113802,18.269872898471856,3191,1732,0.6691600980031239,24.189999
Salton_Sea,-115.85593,33.16923,-115.8562939384935,33.16181071716136,1085,1091,0.8256818181113132,58.609997
Roque_Muchachos,-17.8939,28.7639,-17.914321960599825,28.758222662672345,4839,1322,2.088377553471463,70.03
Croisic_UTLN,-2.5134,47.293606,-2.5365893652777927,47.290352560752105,4500,682,1.7859507306503066,90.0
Bahia_Blanca,-61.721667,-39.148333,-61.72943222871071,-39.1378060153808,3252,4619,1.3485696144213126,46.739998
Escudero_Station,-58.9657,-62.2015,-58.952294673367035,-62.224243588254254,3082,5248,2.6227058139229675,70.49
Sacramento_CARB,-121.49311,38.56844,-121.49458212560506,38.57199514241887,1055,894,0.41551474142677475,66.13
Princeton_Univ,-74.65219,40.35028,-74.64141496283749,40.34145516232762,2726,753,1.340431448346727,47.059998
USDA_ALARC,-111.97339,33.077454,-111.96927944930384,33.07270406475404,1205,1085,0.6524233664375556,55.68
Herstmonceux,0.334378,50.867517,0.41020197208589715,50.8545537822837,4389,585,5.513584386782063,90.0
Catalina,-110.879547,32.456511,-110.89161010092691,32.45855329523506,1229,1108,1.1543793227140964,54.379997
London-CDN,-81.27,43.008,-81.27695714054285,42.998699746030844,2470,661,1.1787762192293516,50.41
Girardota_Colombia,-75.448979,6.376324,-75.44435881218129,6.373033609609323,2687,2361,0.6281249514926498,7.8599997
Dugway_Utah,-113.21408,40.101944,-113.2111247908017,40.08983484431551,1314,815,1.3697398062340964,61.129997
Ji_Parana_UNIR_2,-61.9812,-10.9702,-61.98728493242334,-10.963847079556858,3409,3308,0.9696676572662931,19.63
Chesapeake_Bay,-76.3489,39.12351,-76.3451529762641,39.1201085401665,2656,798,0.4975320295748808,45.71
Lake_Okeechobee_N,-80.788803,27.139117,-80.79362277116736,27.14166764312271,2432,1300,0.5548830526777628,32.71
Guadiana-UGR,-3.228483,37.910839,-3.2015936530161118,37.911611595548266,4798,1002,2.360532928553217,86.159996
San_Jose_State_Univ,-121.882261,37.332856,-121.90333626333926,37.33437613895872,1014,942,1.8709797852378138,65.64
Capel_Dewi,-4.004613,52.424804,-3.9809490771681886,52.43933208824646,4304,525,2.27672955108141,90.0
YUMA_SL,-114.58278,32.644138,-114.56666519100183,32.647599475158906,1114,1109,1.5571248280658785,57.35
Asuncion_Airport,-57.514727,-25.235809,-57.52518993086822,-25.242029765449576,3553,4026,1.2593402920363754,34.94
GasLab_SJ_CostaRica,-84.0425,9.939444,-84.05101429647527,9.931412468589638,2221,2169,1.2912056124986717,16.08
NREL-Golden,-105.17799,39.743725,-105.17519269923793,39.73184732400548,1557,809,1.3422211478550683,56.1
WFF_X-75_Sci_Obs,-75.477517,37.843908,-75.48685505670285,37.84858633439874,2691,846,0.9710384306060093,44.19
Sacramento_River,-121.88755,38.049531,-121.89014054556901,38.04403634618054,1032,915,0.6517305851093281,65.869995
Manchester_UoM,-2.232006,53.467374,-2.256310142110976,53.458704785660935,4277,503,1.8755874498819067,90.0
Plymouth_Marine_Lab,-4.147867,50.366,-4.126086433820908,50.34518470599967,4380,584,2.782958244693194,89.909996
ECCOE-Brookings-BKX,-96.823603,44.323869,-96.83443509432998,44.32470749070579,1917,633,0.8667060821651549,56.12
ECCOE-EROS-InstFarm,-96.62185,43.733706,-96.60764839579136,43.74242067583825,1916,652,1.4969209245073873,55.42
ECCOE-Mann-Farm-SD,-98.215017,43.997131,-98.22350754980924,44.00208090912392,1865,646,0.8741700472512957,56.289997
ECCOE-N-ArlingtonSD,-97.1281,44.410625,-97.13404749340422,44.40007333220271,1908,631,1.2648447345973257,56.19
ECCOE-SDSU-R-Park,-96.76225,44.321064,-96.77423662058766,44.321772901000976,1919,633,0.9568165365623289,56.059998
Lewis-Clark_ID_USA,-117.02717,46.413153,-117.02170266223197,46.397739303421126,1369,611,1.7644465889435017,67.9
Mindelo_OSCM,-24.995374,16.877772,-25.0070915456372,16.876967106199455,4882,1853,1.2500203583371152,59.64
Montreal,-73.620786,45.522558,-73.62557538106417,45.53058549254248,2762,576,0.9674528800381731,52.829998
OU_NWC,-97.440306,35.181861,-97.45006155540548,35.1930948450332,1764,969,1.5317758199478837,47.78
MammothCUES_CA_USA,-119.029,37.643,-119.03464859270055,37.64154378795764,1095,922,0.5230452906146893,63.699997
ECCOE-Edwards-AFB,-117.879672,34.947386,-117.89196951630704,34.94615088622315,1064,1024,1.1292369526958805,61.3
UH_Liberty,-94.763,30.096944,-94.75243978302562,30.10326847280634,1814,1179,1.2355586994656604,41.59
ARM_Gothic,-106.988,38.956,-106.99312457135454,38.94777786263662,1482,842,1.015993909203617,56.489998
ARM_LaPorte,-95.059,29.669,-95.06376961121101,29.657979998881924,1796,1199,1.3091644757773548,41.39
Tahiti_MF,-149.614539,-17.555379,-149.6419087332349,-17.54243252168722,149,3552,3.239208769756655,84.93
UH_Aldine,-95.326125,29.901111,-95.33270293527733,29.893405079504085,1787,1189,1.065965975306786,41.78
UH_Sugarland,-95.652,29.574167,-95.65391933442008,29.585668385432655,1770,1203,1.2922938379209692,41.64
La_Parva,-70.2972,-33.3304,-70.28633337972435,-33.3252987869521,2923,4395,1.1580282963923068,38.62
ECCOE-Moneta-WY,-107.695394,43.150422,-107.69291111079033,43.14154550904122,1545,694,1.0073659243366755,60.079998
Alta_Floresta_IF,-56.064393,-9.908354,-56.06959371764547,-9.911113190040451,3715,3249,0.6470314578024342,24.689999
La_Palma,-17.848611,28.486667,-17.864622113968487,28.483298529005452,4846,1334,1.609031326980235,69.95
Carmel_Valley,-121.6464,36.4021,-121.63536925451017,36.4062527375408,998,977,1.0898572897917798,64.9
Roosevelt_HS,-76.868269,38.994375,-76.87458146925078,38.9879624332647,2634,803,0.897812172164458,45.579998
ECCOE-Guymon-OK,-101.4787,36.714822,-101.4711581119844,36.70874846177638,1634,916,0.952919624552161,51.28
ECCOE-CoconinoNF-AZ,-111.566153,35.447761,-111.58175031941992,35.440049183505344,1264,988,1.652795585787444,56.899998
ATTO-Campina,-59.021861,-2.181583,-59.025072167845835,-2.1815099302290437,3580,2831,0.3568992787107983,18.789999
Seguin_Texas_USA,-97.982997,29.570896,-97.97491582982867,29.571733698255464,1672,1207,0.7870686763347802,43.079998
Ilo_UNAM,-71.338867,-17.601983,-71.34518928271727,-17.60744635080384,2903,3659,0.9044672862324219,20.66
Banana_River,-80.63328,28.36699,-80.63871429607303,28.368596329599086,2443,1244,0.5609028429856884,34.04
Yerba_Loca,-70.2965,-33.33015,-70.28633337972435,-33.3252987869521,2923,4395,1.0877403379209816,38.62
Chajnantor,-67.786118,-22.959314,-67.7906898345205,-22.96336217003659,3073,3925,0.6494051733378281,27.64
Cerro_Tres_Puntas,-70.233,-33.318,-70.24158536419513,-33.32567296616867,2925,4395,1.1680202534258204,38.64
PLOCAN_Tower,-15.385113,28.041118,-15.37634410858628,28.025439482882938,4902,1361,1.9442416981662123,72.07
UCR_Santa_Cruz,-85.595211,10.283649,-85.60356028811468,10.274864026682145,2139,2151,1.3374238768631508,17.619999
Mohawk_Mountain,-73.29733,41.8214,-73.28675134531463,41.82996090967183,2779,700,1.2940262586489237,48.67
New_Haven,-72.90288,41.301111,-72.9003679483561,41.29310098595614,2795,719,0.9150620874224191,48.05
East_Brunswick,-74.4294,40.4623,-74.4177480036437,40.45203079520256,2735,749,1.50857052107705,47.059998
Flushing,-73.8157,40.734167,-73.81742230633449,40.73026527640728,2759,739,0.45747967913027077,47.39
SUNY_Rockland,-74.0855,41.1347,-74.08473530257878,41.14864494277938,2748,724,1.5519285517495767,47.85
Guadiana_UGR_4,-3.22757,37.915013,-3.2015936530161118,37.911611595548266,4798,1002,2.3099818287852627,86.159996
San_Nicolas_Island,-119.5223,33.2799,-119.51119176810586,33.276631024034415,982,1096,1.0947374083527521,61.48
MAGIC_ORM_La_Palma,-17.89067,28.761767,-17.914321960599825,28.758222662672345,4839,1322,2.3389937477588023,70.03
ARM_La_Jolla,-117.256723,32.866906,-117.26485410153273,32.86301654576008,1037,1107,0.873946293968568,59.489998
Juan_Carlos_I_base,-60.389444,-62.663056,-60.399100358417314,-62.68326855342492,3044,5257,2.3009504271227144,70.46
IMPACTS_UConn,-72.258149,41.818175,-72.24634186700797,41.80656774820928,2820,701,1.6196808350408214,48.73
RdP-EsNM,-57.8959,-34.818,-57.88858165074333,-34.80563977147185,3449,4446,1.5281859118341656,43.84
CASP_Watkins_CO_USA,-104.531911,39.786017,-104.54163205604355,39.77689032575412,1579,806,1.3114646864235493,55.62
Paranal_basecamp,-70.387045,-24.640915,-70.38466453024868,-24.63146263353803,2940,4006,1.0782421727642282,28.81
Chiwaukee_Prairie,-87.8093,42.5047,-87.79645767529811,42.4960279880144,2219,683,1.42768610291407,51.21
Howard_Univ-IRB,-77.021542,38.919424,-77.01719768002356,38.90837385042703,2628,806,1.2849249398477423,45.44
WC_Whittier_CA,-118.0299,33.9678,-118.04669514657917,33.96341258357452,1038,1064,1.6238982514228484,60.82
NPU_Chicago_IL,-87.712,41.9748,-87.70095935085304,41.975033968960815,2218,701,0.9130625302479879,50.6
Turlock_CA_USA,-120.85586,37.52387,-120.84447963785158,37.515262131102496,1045,932,1.3869050948047774,64.979996
VCURRC_CharlesCity,-77.205661,37.326192,-77.20372310404073,37.33380484979624,2618,866,0.8636771765565446,43.67
Selegua_BSRN,-91.99021,15.783889,-91.98118060742793,15.784040571860507,1831,1864,0.9663121172641306,27.34
Canchones,-69.5326,-20.4441,-69.52980248901547,-20.447552625197662,2992,3802,0.4820233769205519,24.39
Lubbock_TTU_TX_USA,-102.05054,33.61054,-102.05667295215802,33.59877561666773,1564,1042,1.4261254536597072,49.039997
Ragged_Point_2,-59.432,13.165,-59.43389650145115,13.157034239112688,3533,2000,0.9092427793195443,23.96
